course_id,title,url,is_paid,price,subscribers,reviews,lectures,level,duration,published_timestamp,subject,provider,rating,description,skills,text_for_tfidf
923616,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,False,0,6811,151,51,All Levels,2.0,2016-08-05T17:03:15Z,Business Finance,Udemy,,,Business Finance,website investing 101 - buying & selling online businesses business finance
741898,Practical Accounts & Bookkeeping Automated Overview ,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,True,20,2060,17,30,All Levels,4.5,2016-01-28T21:43:31Z,Business Finance,Udemy,,,Business Finance,practical accounts & bookkeeping automated overview  business finance
381330,Live Account - ETF Trading System - Hacking The Stock Market,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,True,150,2318,19,16,All Levels,5.0,2014-12-31T03:29:21Z,Business Finance,Udemy,,,Business Finance,live account - etf trading system - hacking the stock market business finance
545918,Stock Market Leverage: How to Start Trading Options Wisely,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,True,95,2153,14,13,Beginner Level,1.5,2015-07-27T18:39:51Z,Business Finance,Udemy,,,Business Finance,stock market leverage: how to start trading options wisely business finance
191854,Stock Market Foundations,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,False,0,19339,794,9,Beginner Level,2.0,2014-03-31T21:35:06Z,Business Finance,Udemy,,,Business Finance,stock market foundations business finance
471546,Crash Course on Working Capital Management,https://www.udemy.com/crash-course-on-working-capital-management/,True,20,3177,8,8,All Levels,1.0,2015-04-16T17:35:54Z,Business Finance,Udemy,,,Business Finance,crash course on working capital management business finance
866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,True,150,1535,16,462,All Levels,62.0,2016-06-03T17:42:27Z,Business Finance,Udemy,,,Business Finance,advanced accounting a complete study for ca / cma / cfa / cs business finance
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,True,20,1027,29,25,All Levels,1.5,2016-07-18T22:38:56Z,Business Finance,Udemy,,,Business Finance,61% profit in 1 month - crush your forex trading paradigm business finance
1191504,How to create a routine Trading,https://www.udemy.com/how-to-create-a-trading-routine/,True,25,307,8,5,All Levels,0.1333333333333333,2017-05-01T18:50:43Z,Business Finance,Udemy,,,Business Finance,how to create a routine trading business finance
585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",https://www.udemy.com/forex-trading-robot-forex-trading/,True,150,2096,48,29,All Levels,0.6833333333333333,2015-08-24T22:16:54Z,Business Finance,Udemy,,,Business Finance,"forex trading secrets |mt4 robot (ea) inside, no coding business finance"
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,True,50,1315,48,59,Beginner Level,2.5,2015-11-18T22:40:10Z,Business Finance,Udemy,,,Business Finance,forex sos course: trading tweaks and working forex strategy business finance
151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,False,0,29167,1463,8,Intermediate Level,1.5,2014-05-27T16:22:16Z,Business Finance,Udemy,,,Business Finance,introduction to financial modeling business finance
1105344,Quantitative Aptitude for Banking & Competitive Examinations,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,True,50,1056,1,42,All Levels,3.0,2017-02-09T19:33:52Z,Business Finance,Udemy,,,Business Finance,quantitative aptitude for banking & competitive examinations business finance
44836,Option Spreads and Credit Spreads Bundle,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,True,180,2212,194,24,Expert Level,4.5,2013-03-05T18:27:38Z,Business Finance,Udemy,,,Business Finance,option spreads and credit spreads bundle business finance
840300,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,True,50,2946,6,284,All Levels,31.5,2016-05-05T23:07:43Z,Business Finance,Udemy,,,Business Finance,b com accountancy i (paper eco 02 ignou) business finance
1100054,FOREX TRADING - Learn in a quick + profitable way + support,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,True,100,271,48,47,All Levels,3.5,2017-02-20T23:45:20Z,Business Finance,Udemy,,,Business Finance,forex trading - learn in a quick + profitable way + support business finance
421054,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,True,25,3771,10,35,All Levels,2.5,2015-02-13T14:37:18Z,Business Finance,Udemy,,,Business Finance,auditing basics (professional course level) business finance
528784,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,True,200,3143,11,39,Intermediate Level,3.0,2015-11-10T22:55:53Z,Business Finance,Udemy,,,Business Finance,stock market investing encyclopedia: how to invest in stocks business finance
637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,True,20,1951,30,20,Intermediate Level,0.55,2015-10-13T21:07:22Z,Business Finance,Udemy,,,Business Finance,learn the basics of preparing accounting statements business finance
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,True,90,4022,35,14,Expert Level,1.0,2016-12-15T15:49:13Z,Business Finance,Udemy,,,Business Finance,elliott wave -forex trading with the elliott wave theory business finance
777444,Corporate Finance - A Brief Introduction,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,False,0,11724,649,17,Beginner Level,1.5,2016-03-04T05:58:09Z,Business Finance,Udemy,,,Business Finance,corporate finance - a brief introduction business finance
474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,True,20,2283,54,16,Intermediate Level,2.0,2015-04-20T18:52:32Z,Business Finance,Udemy,,,Business Finance,excel functions to analyze and visualize data business finance
1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,True,35,1181,1,18,Beginner Level,1.0,2017-06-29T23:34:42Z,Business Finance,Udemy,,,Business Finance,building financial statements in excel business finance
1051570,Transfer Pricing A Complete Analysis,https://www.udemy.com/transfer-pricing-a-complete-analysis/,True,50,1852,3,14,All Levels,2.5,2016-12-28T18:19:16Z,Business Finance,Udemy,,,Business Finance,transfer pricing a complete analysis business finance
262370,Accounting: Get Hired Without Work Experience,https://www.udemy.com/accounting-get-hired-without-work-experience/,True,100,4661,187,20,All Levels,1.0,2014-09-01T21:43:47Z,Business Finance,Udemy,,,Business Finance,accounting: get hired without work experience business finance
1188178,Forex Trading for Beginners - Basics,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,True,50,989,9,11,All Levels,1.0,2017-04-24T16:42:56Z,Business Finance,Udemy,,,Business Finance,forex trading for beginners - basics business finance
824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,All Levels,1.5,2016-06-14T15:43:23Z,Business Finance,Udemy,,,Business Finance,basic bookkeeping hacks business finance
1147458,Complete Trading Plan Course for Stocks & Forex (10 Hours),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,True,200,1087,14,61,All Levels,9.5,2017-03-23T05:54:27Z,Business Finance,Udemy,,,Business Finance,complete trading plan course for stocks & forex (10 hours) business finance
1243448,"Forex Trading with Fixed 'Risk through Options Trading""",https://www.udemy.com/forexoptions/,True,200,611,4,26,Beginner Level,1.0,2017-06-07T17:15:07Z,Business Finance,Udemy,,,Business Finance,"forex trading with fixed 'risk through options trading"" business finance"
730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,True,60,1922,149,15,All Levels,20.0,2016-01-21T01:25:31Z,Business Finance,Udemy,,,Business Finance,"intro to investment banking, m&a, ipo, modeling + free book business finance"
252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,True,150,9015,65,23,All Levels,2.5,2014-07-01T20:04:27Z,Business Finance,Udemy,,,Business Finance,how to pick the right penny stocks to invest in 2017 business finance
1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,True,20,661,4,12,All Levels,1.0,2017-05-02T21:59:07Z,Business Finance,Udemy,,,Business Finance,top 10 trading ideas in the equities market business finance
920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,True,105,1077,110,55,Beginner Level,6.0,2016-08-19T20:12:24Z,Business Finance,Udemy,,,Business Finance,intro to financial modeling business finance
215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,True,20,6050,140,17,Beginner Level,1.5,2014-05-18T19:08:04Z,Business Finance,Udemy,,,Business Finance,shark accounting - building a business by the numbers! business finance
722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,True,150,3523,46,45,All Levels,4.0,2016-01-10T21:39:39Z,Business Finance,Udemy,,,Business Finance,forex trading make your first trade today! business finance
48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,False,0,56659,4397,16,Beginner Level,1.5,2013-04-07T21:39:25Z,Business Finance,Udemy,,,Business Finance,accounting in 60 minutes - a brief introduction business finance
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Beginner Level,5.0,2016-07-25T16:08:07Z,Business Finance,Udemy,,,Business Finance,sap fico for beginners - a guide to sap financial accounts business finance
317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,True,60,2900,424,36,Intermediate Level,2.5,2014-10-19T22:04:51Z,Business Finance,Udemy,,,Business Finance,learn how to double your forex trading account in one trade business finance
891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,True,200,1437,96,34,Beginner Level,2.5,2016-08-08T22:23:09Z,Business Finance,Udemy,,,Business Finance,"accounting superpowers: learn accounts, understand business! business finance"
1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,True,200,453,42,33,Intermediate Level,3.0,2017-03-14T00:39:45Z,Business Finance,Udemy,,,Business Finance,python algo trading: fx trading with oanda business finance
812616,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,True,20,2437,12,23,All Levels,1.5,2016-11-16T17:38:38Z,Business Finance,Udemy,,,Business Finance,save on your taxes business finance
407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,True,30,5057,142,13,Beginner Level,1.0,2015-02-06T07:12:25Z,Business Finance,Udemy,,,Business Finance,financial model basics: build a model from start to finish business finance
214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,True,95,6092,25,29,Beginner Level,1.5,2016-11-03T05:22:20Z,Business Finance,Udemy,,,Business Finance,option trading for rookies: the covered call option strategy business finance
512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,True,95,4530,13,31,All Levels,1.5,2015-08-06T19:08:20Z,Business Finance,Udemy,,,Business Finance,eft for stock options trading success & making better trades business finance
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,True,60,6967,16,34,All Levels,1.0,2017-05-02T20:53:24Z,Business Finance,Udemy,,,Business Finance,learn to trade the stock market without blowing your profits business finance
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,True,20,727,11,25,Beginner Level,3.0,2017-04-26T18:17:51Z,Business Finance,Udemy,,,Business Finance,get a credit repair publication on amazon and live life.. business finance
